_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card
snscrape.modules.twitter.Tweet,https://twitter.com/zafer_akyol/status/753316134309462016,2016-07-13 19:52:17+00:00,"Kaybedecek vaktimiz yok!
Başkanlık sistemi şart!
#YeniAnayasa  #Başkanlık #Referandum #Milliİrade 
@TC_Basbakan","Kaybedecek vaktimiz yok!
Başkanlık sistemi şart!
#YeniAnayasa  #Başkanlık #Referandum #Milliİrade 
@TC_Basbakan",753316134309462016,"{'_type': 'snscrape.modules.twitter.User', 'username': 'zafer_akyol', 'id': 3294832611, 'displayname': '🇹🇷', 'description': 'Bir Akıl Gelecek ki\nAkıllar Delirecek\nVe Bir Devrim\nEvvela Devrimi Devirecek', 'rawDescription': 'Bir Akıl Gelecek ki\nAkıllar Delirecek\nVe Bir Devrim\nEvvela Devrimi Devirecek', 'descriptionUrls': None, 'verified': False, 'created': '2015-05-23T05:58:55+00:00', 'followersCount': 17335, 'friendsCount': 18741, 'statusesCount': 113132, 'favouritesCount': 75322, 'listedCount': 8, 'mediaCount': 2794, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1419286354433806341/Dg0tbYO0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3294832611/1460353528', 'label': None, 'url': 'https://twitter.com/zafer_akyol'}",0,0,3,0,753316134309462016,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'TC_Basbakan', 'id': 1019324490671640578, 'displayname': 'TC Başbakanlık', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/TC_Basbakan'}]",,,"['YeniAnayasa', 'Başkanlık', 'Referandum', 'Milliİrade']",,
snscrape.modules.twitter.Tweet,https://twitter.com/BekSipahi/status/753310626903101440,2016-07-13 19:30:23+00:00,"Beyler;
Türkiye Gündemden uzaklaşıyor.
1-Yeni Anayasa                               2-Başkanlık Sistemi","Beyler;
Türkiye Gündemden uzaklaşıyor.
1-Yeni Anayasa                               2-Başkanlık Sistemi",753310626903101440,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BekSipahi', 'id': 1399546796, 'displayname': 'Bekir Sipahi', 'description': 'A.Üni Halkla İlişkiler ve İşletme Mezunu.Duisburg Büyükşehir Belediye Meclis Üyesi (Stadtrat 2020-25)-UİD Disp.K.Üye-STK Duisburg UETD BölgeBşk a.D (2013-2016).', 'rawDescription': 'A.Üni Halkla İlişkiler ve İşletme Mezunu.Duisburg Büyükşehir Belediye Meclis Üyesi (Stadtrat 2020-25)-UİD Disp.K.Üye-STK Duisburg UETD BölgeBşk a.D (2013-2016).', 'descriptionUrls': None, 'verified': False, 'created': '2013-05-03T11:42:34+00:00', 'followersCount': 3377, 'friendsCount': 3277, 'statusesCount': 57680, 'favouritesCount': 47271, 'listedCount': 17, 'mediaCount': 12774, 'location': 'NRW Deutschland', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1319312327251054595/wlYUFalI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1399546796/1603383546', 'label': None, 'url': 'https://twitter.com/BekSipahi'}",6,1,1,0,753310626903101440,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,"{'_type': 'snscrape.modules.twitter.Coordinates', 'longitude': 6.625719, 'latitude': 51.3329161}","{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'Duisburg, Germany', 'name': 'Duisburg', 'type': 'city', 'country': 'Germany', 'countryCode': 'DE'}",,,
snscrape.modules.twitter.Tweet,https://twitter.com/BiskinSuayip/status/753310297029480448,2016-07-13 19:29:05+00:00,Kurani bakış Peygamberi yaşayış ile Yönetilir ve Yönetirsek işimiz rast Başkanlık Sistemi büyükTürkiye hepimizin Dua https://t.co/YGvb97Zq9t,Kurani bakış Peygamberi yaşayış ile Yönetilir ve Yönetirsek işimiz rast Başkanlık Sistemi büyükTürkiye hepimizin Dua https://t.co/YGvb97Zq9t,753310297029480448,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BiskinSuayip', 'id': 2445991280, 'displayname': 'Şuayip Bişkin EVET', 'description': 'KuranibakışPeygamberiyaşayış.IHH Allaha kul Peygamberimize ümmet olmaya ve yetiştirmek ilk amaç dua ile hak ile kalın Dostlar.REİS GÖNÜLLÜSÜ HÖH ORGENERAL ER', 'rawDescription': 'KuranibakışPeygamberiyaşayış.IHH Allaha kul Peygamberimize ümmet olmaya ve yetiştirmek ilk amaç dua ile hak ile kalın Dostlar.REİS GÖNÜLLÜSÜ HÖH ORGENERAL ER', 'descriptionUrls': None, 'verified': False, 'created': '2014-04-15T20:06:59+00:00', 'followersCount': 1229, 'friendsCount': 2700, 'statusesCount': 102143, 'favouritesCount': 21905, 'listedCount': 5, 'mediaCount': 5182, 'location': 'Sincan, Türkiye', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/833825034640699393/nt_PPHan_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2445991280/1487188283', 'label': None, 'url': 'https://twitter.com/BiskinSuayip'}",0,0,0,0,753310297029480448,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/CnRLtnoWcAAO-tW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/CnRLtnoWcAAO-tW?format=jpg&name=large'}]",,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/BiskinSuayip/status/753309740810301441,2016-07-13 19:26:52+00:00,Kurani bakış Peygamberi yaşayış ile Yönetilmek ve Yönetmek isteyen Necip Büyük Millet BaşkanlıkSistemi büyük Türkiye https://t.co/Nnfd0resmT,Kurani bakış Peygamberi yaşayış ile Yönetilmek ve Yönetmek isteyen Necip Büyük Millet BaşkanlıkSistemi büyük Türkiye https://t.co/Nnfd0resmT,753309740810301441,"{'_type': 'snscrape.modules.twitter.User', 'username': 'BiskinSuayip', 'id': 2445991280, 'displayname': 'Şuayip Bişkin EVET', 'description': 'KuranibakışPeygamberiyaşayış.IHH Allaha kul Peygamberimize ümmet olmaya ve yetiştirmek ilk amaç dua ile hak ile kalın Dostlar.REİS GÖNÜLLÜSÜ HÖH ORGENERAL ER', 'rawDescription': 'KuranibakışPeygamberiyaşayış.IHH Allaha kul Peygamberimize ümmet olmaya ve yetiştirmek ilk amaç dua ile hak ile kalın Dostlar.REİS GÖNÜLLÜSÜ HÖH ORGENERAL ER', 'descriptionUrls': None, 'verified': False, 'created': '2014-04-15T20:06:59+00:00', 'followersCount': 1229, 'friendsCount': 2700, 'statusesCount': 102143, 'favouritesCount': 21905, 'listedCount': 5, 'mediaCount': 5182, 'location': 'Sincan, Türkiye', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/833825034640699393/nt_PPHan_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2445991280/1487188283', 'label': None, 'url': 'https://twitter.com/BiskinSuayip'}",0,0,0,0,753309740810301441,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/CnRLNtjWgAAH490?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/CnRLNtjWgAAH490?format=jpg&name=large'}]",,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/SemTasoluk/status/753308258664841216,2016-07-13 19:20:59+00:00,Başkanlık sistemi için Suriyeli nüfusu yetmeyince çin den insan ticareti nasıl yaparız diye düşünmeye başlamışlar. #suriyeliistemiyoruz,Başkanlık sistemi için Suriyeli nüfusu yetmeyince çin den insan ticareti nasıl yaparız diye düşünmeye başlamışlar. #suriyeliistemiyoruz,753308258664841216,"{'_type': 'snscrape.modules.twitter.User', 'username': 'SemTasoluk', 'id': 2478176537, 'displayname': 'tnt', 'description': 'aile', 'rawDescription': 'aile', 'descriptionUrls': None, 'verified': False, 'created': '2014-04-12T07:12:39+00:00', 'followersCount': 125, 'friendsCount': 1037, 'statusesCount': 11682, 'favouritesCount': 32505, 'listedCount': 1, 'mediaCount': 79, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1497520126404485127/Gu4HDicX_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2478176537/1645871595', 'label': None, 'url': 'https://twitter.com/SemTasoluk'}",0,0,0,0,753308258664841216,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,['suriyeliistemiyoruz'],,
snscrape.modules.twitter.Tweet,https://twitter.com/ElmasOzlemmm/status/753305905077321728,2016-07-13 19:11:38+00:00,"Fransa İstanbul ve Ankara’daki elçilik binaları ikinci bir emre kadar kapatıldı! 
Kello kotukta yaşıyoruz.. Başkanlık sistemi için.","Fransa İstanbul ve Ankara’daki elçilik binaları ikinci bir emre kadar kapatıldı! 
Kello kotukta yaşıyoruz.. Başkanlık sistemi için.",753305905077321728,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ElmasOzlemmm', 'id': 2211072463, 'displayname': 'Özlem Elmas', 'description': 'Mustafa Kemal Atatürk,\nCumhuriyet Halk Partisi,\nAtatürkçü Düşünce Derneği,\nUluslararası af örgütü,\nHayvan Hakları Fedarasyonu,\nSelanik,GS ig:ozlemmmelmas', 'rawDescription': 'Mustafa Kemal Atatürk,\nCumhuriyet Halk Partisi,\nAtatürkçü Düşünce Derneği,\nUluslararası af örgütü,\nHayvan Hakları Fedarasyonu,\nSelanik,GS ig:ozlemmmelmas', 'descriptionUrls': None, 'verified': False, 'created': '2013-11-23T17:46:33+00:00', 'followersCount': 2283, 'friendsCount': 763, 'statusesCount': 70471, 'favouritesCount': 300, 'listedCount': 10, 'mediaCount': 4725, 'location': 'Kadıköy, İstanbul', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1515817779391307777/-8FDTwyV_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2211072463/1511404424', 'label': None, 'url': 'https://twitter.com/ElmasOzlemmm'}",0,1,0,0,753305905077321728,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,"{'_type': 'snscrape.modules.twitter.Coordinates', 'longitude': 28.6321043, 'latitude': 40.8027337}","{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'İstanbul, Türkiye', 'name': 'İstanbul', 'type': 'city', 'country': 'Turkey', 'countryCode': 'TR'}",,,
snscrape.modules.twitter.Tweet,https://twitter.com/tolgahanhut/status/753285367047000066,2016-07-13 17:50:01+00:00,Rte'nin Suriye planı açık ve net. Amaç çok uluslu bir devlet eyalet sistemi özerklik ve başkanlık,Rte'nin Suriye planı açık ve net. Amaç çok uluslu bir devlet eyalet sistemi özerklik ve başkanlık,753285367047000066,"{'_type': 'snscrape.modules.twitter.User', 'username': 'tolgahanhut', 'id': 2401981034, 'displayname': 'Tolgahan HUT', 'description': 'Her şey #Rizespor için \nNe Mutlu Türküm Diyene', 'rawDescription': 'Her şey #Rizespor için \nNe Mutlu Türküm Diyene', 'descriptionUrls': None, 'verified': False, 'created': '2014-03-21T18:40:05+00:00', 'followersCount': 999, 'friendsCount': 650, 'statusesCount': 5999, 'favouritesCount': 17166, 'listedCount': 1, 'mediaCount': 275, 'location': 'Rize', 'protected': False, 'linkUrl': 'http://Instagram.com/tolgahanhut', 'linkTcourl': 'https://t.co/fNwYMaOefS', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1134072804272410629/JlJ6f0Mh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2401981034/1517688456', 'label': None, 'url': 'https://twitter.com/tolgahanhut'}",1,1,1,0,753285367047000066,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/mahmutder/status/753248892184039433,2016-07-13 15:25:05+00:00,"@RT_Erdogan @tcbestepe 
CHP NİN Referandum Teklifini Suriye için Israrı İlginç Halk Başkanlık Sistemi İsterken Sesleri Çıkmıyo.ÇAKALLAR","@RT_Erdogan @tcbestepe 
CHP NİN Referandum Teklifini Suriye için Israrı İlginç Halk Başkanlık Sistemi İsterken Sesleri Çıkmıyo.ÇAKALLAR",753248892184039433,"{'_type': 'snscrape.modules.twitter.User', 'username': 'mahmutder', 'id': 179494434, 'displayname': 'Mahmut Der', 'description': '🇹🇷', 'rawDescription': '🇹🇷', 'descriptionUrls': None, 'verified': False, 'created': '2010-08-17T12:39:04+00:00', 'followersCount': 2769, 'friendsCount': 2935, 'statusesCount': 7614, 'favouritesCount': 15556, 'listedCount': 0, 'mediaCount': 1267, 'location': 'İstanbul, Türkiye', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498407149013286923/vTVSH0d9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/179494434/1645923555', 'label': None, 'url': 'https://twitter.com/mahmutder'}",0,0,0,0,753248892184039433,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'rt_erdogan', 'id': 1116716767114612736, 'displayname': 'rt_erdogan', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/rt_erdogan'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'tcbestepe', 'id': 272613386, 'displayname': 'T.C. Cumhurbaşkanlığı', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/tcbestepe'}]","{'_type': 'snscrape.modules.twitter.Coordinates', 'longitude': 26.7231666, 'latitude': 38.2832034}","{'_type': 'snscrape.modules.twitter.Place', 'fullName': 'İzmir, Türkiye', 'name': 'İzmir', 'type': 'city', 'country': 'Turkey', 'countryCode': 'TR'}",,,
snscrape.modules.twitter.Tweet,https://twitter.com/emrah5im5ek/status/753241017604636674,2016-07-13 14:53:47+00:00,@nuriyalcin Türkiye modeli baskanlik sistemi ABD'de islemeyebilir. California onculugunde ve Hillary baskanligi ile daha  mumkun gorunuyor.,@nuriyalcin Türkiye modeli baskanlik sistemi ABD'de islemeyebilir. California onculugunde ve Hillary baskanligi ile daha  mumkun gorunuyor.,753241017604636674,"{'_type': 'snscrape.modules.twitter.User', 'username': 'emrah5im5ek', 'id': 548801505, 'displayname': 'Emrah Simsek', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2012-04-08T21:07:32+00:00', 'followersCount': 33, 'friendsCount': 186, 'statusesCount': 389, 'favouritesCount': 684, 'listedCount': 0, 'mediaCount': 57, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/523198703041904641/dlM5W3Dq_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/548801505/1368815621', 'label': None, 'url': 'https://twitter.com/emrah5im5ek'}",0,0,0,0,750725453950881793,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'nuriyalcin', 'id': 953535037856735232, 'displayname': 'nuriyalcin', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/nuriyalcin'}]",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/tuncayozturkk/status/753235890810544128,2016-07-13 14:33:25+00:00,@ikahramanbv Bu ülkede başkanlık sistemi mi var da devlet başkanı fotoğrafı sorarsın bre gafil!Sen Gazi'nin oturduğu o koltuğa yakışmıyorsun,@ikahramanbv Bu ülkede başkanlık sistemi mi var da devlet başkanı fotoğrafı sorarsın bre gafil!Sen Gazi'nin oturduğu o koltuğa yakışmıyorsun,753235890810544128,"{'_type': 'snscrape.modules.twitter.User', 'username': 'tuncayozturkk', 'id': 202857454, 'displayname': 'Tuncay ÖZTÜRK', 'description': 'Mutfaktan geldik. Hamdık, şimdi piştik..', 'rawDescription': 'Mutfaktan geldik. Hamdık, şimdi piştik..', 'descriptionUrls': None, 'verified': False, 'created': '2010-10-15T00:01:41+00:00', 'followersCount': 781, 'friendsCount': 589, 'statusesCount': 5217, 'favouritesCount': 3591, 'listedCount': 3, 'mediaCount': 139, 'location': 'İstanbul', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1260166770008227841/o0BdPIgj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/202857454/1651144800', 'label': None, 'url': 'https://twitter.com/tuncayozturkk'}",0,0,0,0,753235890810544128,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'ikahramanbv', 'id': 541024754, 'displayname': 'İsmail Kahraman', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ikahramanbv'}]",,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/1DemirAdam/status/753235444318474240,2016-07-13 14:31:39+00:00,"Saltanatı kaldırdık çünkü ingiltere gibi aptal değildik, başkanlık sistemi de istemiyoruz çünkü amerika gibi de aptal değiliz..","Saltanatı kaldırdık çünkü ingiltere gibi aptal değildik, başkanlık sistemi de istemiyoruz çünkü amerika gibi de aptal değiliz..",753235444318474240,"{'_type': 'snscrape.modules.twitter.User', 'username': '1DemirAdam', 'id': 390218806, 'displayname': 'Demir Adam', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2011-10-13T17:03:14+00:00', 'followersCount': 629, 'friendsCount': 1060, 'statusesCount': 53002, 'favouritesCount': 49752, 'listedCount': 3, 'mediaCount': 783, 'location': 'Fethiyetül darra😂', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1043540969122156545/WBA-4nGP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/390218806/1528785911', 'label': None, 'url': 'https://twitter.com/1DemirAdam'}",0,0,0,0,753235444318474240,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/10EmreDogan/status/753223094710435840,2016-07-13 13:42:34+00:00,Neden Başkanlık Sistemi https://t.co/V106S0AWN5,Neden Başkanlık Sistemi https://t.co/V106S0AWN5,753223094710435840,"{'_type': 'snscrape.modules.twitter.User', 'username': '10EmreDogan', 'id': 743914945453121540, 'displayname': 'Emre Doğan', 'description': ""🇹🇷 #Cemahir'i #Müttefika'i #İslamiye 🇹🇷\nAzametIi bahtsız bir kıt’anın, şanIı taIi’siz bir devIetin, değerIi sahibsiz bir kavmin reçetesi; ittihad-ı İsIâmdır"", 'rawDescription': ""🇹🇷 #Cemahir'i #Müttefika'i #İslamiye 🇹🇷\nAzametIi bahtsız bir kıt’anın, şanIı taIi’siz bir devIetin, değerIi sahibsiz bir kavmin reçetesi; ittihad-ı İsIâmdır"", 'descriptionUrls': None, 'verified': False, 'created': '2016-06-17T21:15:19+00:00', 'followersCount': 1050, 'friendsCount': 1445, 'statusesCount': 10142, 'favouritesCount': 114155, 'listedCount': 3, 'mediaCount': 3879, 'location': 'Gümüşhane, Türkiye', 'protected': False, 'linkUrl': 'https://www.youtube.com/channel/UCUCktphEW1RAT-2nynMpREg', 'linkTcourl': 'https://t.co/2ped5CZqig', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1519850799815352321/3lTSoDMF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/743914945453121540/1644470261', 'label': None, 'url': 'https://twitter.com/10EmreDogan'}",0,0,0,0,753223094710435840,tr,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/CnP8ZGcWgAEvOmB?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/CnP8ZGcWgAEvOmB?format=jpg&name=large'}]",,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/ErdemUlkun/status/753210182566633473,2016-07-13 12:51:16+00:00,"Başkanlık sistemi gelirse,ülke eyaletlere bölünür.bu da en çok Kürtlerin işine gelir.","Başkanlık sistemi gelirse,ülke eyaletlere bölünür.bu da en çok Kürtlerin işine gelir.",753210182566633473,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ErdemUlkun', 'id': 4831184434, 'displayname': 'erdem ülkün', 'description': 'Emekli işçi.sosyalist\nHakan Bora""nın dedesi\nATEİST.', 'rawDescription': 'Emekli işçi.sosyalist\nHakan Bora""nın dedesi\nATEİST.', 'descriptionUrls': None, 'verified': False, 'created': '2016-01-20T23:38:07+00:00', 'followersCount': 534, 'friendsCount': 1420, 'statusesCount': 37335, 'favouritesCount': 9901, 'listedCount': 0, 'mediaCount': 758, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/928714283617345540/FH-kLg8l_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ErdemUlkun'}",0,0,0,0,753210182566633473,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/osmanliocakIari/status/753204836020125696,2016-07-13 12:30:01+00:00,"Başkanlık sistemi padişahlık sisteminin geliştirilmiş halidir ve demokratik bir sistemdir. 
Krallık Sistemi DİKTATÖRLÜLTÜR.","Başkanlık sistemi padişahlık sisteminin geliştirilmiş halidir ve demokratik bir sistemdir. 
Krallık Sistemi DİKTATÖRLÜLTÜR.",753204836020125696,"{'_type': 'snscrape.modules.twitter.User', 'username': 'osmanliocakIari', 'id': 1511514007, 'displayname': '🇹🇷Osmanlı Ocakları🇹🇷', 'description': 'Osmanlı Ocakları Genel Merkezi Resmî hesabıdır. 03124734730', 'rawDescription': 'Osmanlı Ocakları Genel Merkezi Resmî hesabıdır. 03124734730', 'descriptionUrls': None, 'verified': False, 'created': '2013-06-12T20:03:08+00:00', 'followersCount': 52752, 'friendsCount': 8652, 'statusesCount': 27349, 'favouritesCount': 96002, 'listedCount': 30, 'mediaCount': 5584, 'location': 'Ceyhun Atıf Kansu Cad.Ankara', 'protected': False, 'linkUrl': 'http://osmanliocaklari.org.tr', 'linkTcourl': 'https://t.co/AmR5DOv6fm', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1491144149218861067/H3A2RjsJ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1511514007/1539986498', 'label': None, 'url': 'https://twitter.com/osmanliocakIari'}",1,6,18,1,753204836020125696,tr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/M61C1453/status/753203520384401408,2016-07-13 12:24:47+00:00,Turgut Özal'dan başkanlık sistemi yorumu https://t.co/wn3moOaGsk @YouTube aracılığıyla,Turgut Özal'dan başkanlık sistemi yorumu youtu.be/er61trCyB5E @YouTube aracılığıyla,753203520384401408,"{'_type': 'snscrape.modules.twitter.User', 'username': 'M61C1453', 'id': 2272014692, 'displayname': 'Cengizhan^Mehmet', 'description': 'Duruş sahibi ol!karakter sahibi ol!vicdanlı merhametli,Adaletli ol!kibirden uzak,tevazuya yakın ol!düşmanına karşı dahi Mert ol!Adam ol,İnsan ol!Yoksa Def OL!!', 'rawDescription': 'Duruş sahibi ol!karakter sahibi ol!vicdanlı merhametli,Adaletli ol!kibirden uzak,tevazuya yakın ol!düşmanına karşı dahi Mert ol!Adam ol,İnsan ol!Yoksa Def OL!!', 'descriptionUrls': None, 'verified': False, 'created': '2014-01-01T19:32:05+00:00', 'followersCount': 1836, 'friendsCount': 1485, 'statusesCount': 9293, 'favouritesCount': 43888, 'listedCount': 1, 'mediaCount': 269, 'location': 'İstanbul, Türkiye', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1412070536453279752/LcKJ22kZ_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2272014692/1622197005', 'label': None, 'url': 'https://twitter.com/M61C1453'}",0,0,0,0,753203520384401408,tr,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://twitter.com,Twitter Web Client,['https://youtu.be/er61trCyB5E'],['https://t.co/wn3moOaGsk'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'YouTube', 'id': 10228272, 'displayname': 'YouTube', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/YouTube'}]",,,,,
